<ανά>γνωστος|hard to read
πιλοφορικός|qui a le droit de porter un bonnet de feutre,
πιλωτός|see <lang="grc">πιλητός</grc>
πιλόφορος|wearing a cap
πιλόω|see <lang="grc">πιλέω</grc>
πιλώδης|qui ressemble à du feutre,
πιμελή|soft fat, lard
πιμελής|gras,
πιμελοσαρκοφάγος|sepulchre of fat
πιμελώδης|qui ressemble à de la graisse, gras,
πιμεντάριος|spicer, apothecary
πινάκιον|planchette,
πινάκωσις|construction en planches,
πινάριον|noir pour les chaussures,
πινάτρα|Papers of Amer. Sch.at Athens
πινάω|être sale, crasseux,
πινίκιος|of the
πινακίδιον|tablette,
πινακίς|codicils
πινακηδόν|comme des planches :
πινακιαῖος|de la grandeur ou de l'épaisseur d'une planche,
πινακιδᾶς|seller of
πινακικός|de tablette,
πινακογραφέω|inscribe on a
πινακογραφία|dessin ou écriture sur un tableau, carte d'un pays,
πινακογραφικός|in the manner of a map
πινακοειδής|en forme de table,
πινακοθήκη|dépôt de tableaux ou de cartes,
πινακοποιός|tablet-maker
πινακοπώλης|marchand de petits oiseaux qu'on étalait sur une planche tout préparés pour être cuits,
πινακόγραφος|map-maker
πιναρόομαι|to be dirty
πιναρός|sale, crasseux ; souillé de larmes 
πιναρότης|filthiness
πινδάρειος|of Pindar
πινδόθεν|from Mount Pindus
πινοτήρης|pinna-guard, a small crab
πινοτρόφος|nourishing the pinna
πινσός|cubical block of masonry
πινυτή|sagesse,
πινυτός|inspiré, sage, prudent,
πινυτόφρων|à l'esprit inspiré, sage, prudent,
πινωδία|dirt, filth
πινόομαι|to be dirty
πινύσκω|inspirer,
πινώδης|sale, crasseux,
πινώτιον|pearl ear-ring
πιοειδής|en forme de Π
πιπίσκω|donner à boire :
πιπαλίς|lizard
πιπεράδιον|pepper
πιπεράς|pepper-pot.
πιπεροτριβεύς|piperoterarium
πιππίζω|piailler,
πιπτακάριος|seller of pistachio-nuts
πιπώ|sorte d'alouette,
πισα|the people of Pisa
πισεύς|dweller in meadows
πισσάριον|dim. de πίσσα (poix, résine, éclat de bois)
πισσάσφαλτος|mélange de poix et de bitume,
πισσέλαιον|mixture of oil and pitch
πισσήεις|of pitch, pitchy
πισσίζω|ressembler à de la poix,
πισσίτης|flavoured with pitch
πισσαλιφής|tarred, pitched
πισσαλοιφέω|enduire de poix ou de goudron,
πισσηρός|de poix ; 
πισσοειδής|like pitch, pitchy-looking
πισσοκάμινος|furnace for extracting pitch
πισσοκαυτέω|traiter par le feu pour en extraire la poix :
πισσοκοπέω|smear with pitch
πισσοκωνία|tarring
πισσοκώνητος|enduit de poix :
πισσοτρόφος|qui produit (qui nourrit) de la poix,
πισσουργέομαι|to be made into pitch
πισσουργία|making of pitch
πισσουργεῖα|pitch-works
πισσουργός|maker of pitch
πισσωτέον|one must pitch
πισσωτής|qui enduit de poix ou de goudron,
πισσωτός|enduit de poix,
πισσόκαπνος|soot obtained by burning pitch, lampblack
πισσόκηρος|propolis, sorte de résine dont les abeilles tapissent l'intérieur des ruches,
πισσόχριστος|smeared with pitch
πισσόω|enduire de poix,
πισσώδης|like pitch
πιστάκη|pistachier,
πιστάκιον|pistachio-nut
πιστευτέον|one must trust
πιστευτικός|disposed to trust, confiding
πιστευτός|digne de foi,
πιστεύω|trust, put faith in, rely on
πιστιεπαγγελτής|fidei promissor
πιστικελευστής|fidejussor
πιστικός|fidèle,
πιστικός1|fidèle,
πιστικός2|potable, liquide :
πιστοίασπις|true jewel
πιστολογευτής|confidential agent for collection
πιστοποιέω|rendre croyable,
πιστοφύλαξ|gardien de la bonne foi,
πιστωτέος|to be affirmed as true
πιστωτής|confirmer
πιστωτικός|propre à faire foi, démonstratif,
πιστός|@
πιστός1|@
πιστός2|qu'on peut boire, potable,
πιστότης|fidélité,
πιστόφρων|loyal,
πιστόω|make trustworthy
πιτεύω|irrigate
πιττάκειος|of Pittacus
πιττάκιον|tablet for writing on, label, ticket
πιττακίζω|attach a label to
πιττακιάρχης|president of a
πιτυίς|pine-seed
πιτυλίζω|practise regular swinging of the arms
πιτυλεύω|s'agiter vivement, se trémousser,
πιτυοκάμπη|chenille du pin
πιτυοκάμπτης|qui courbe les pins,
πιτυοτρόφος|qui produit (qui nourrit) les pins,
πιτυρίας|pain de son
πιτυρίζω|become coated with bran, PLeid. X.
πιτυρίς|petite olive qui a la couleur du son
πιτυροειδής|semblable à du son,
πιτυρόομαι|être malade d'une dartre farineuse,
πιτυρώδης|bran-like
πιτυόεις|abondant en pins,
πιτυώδης|abondant en pins,
πιτύδιον|pitydia
πιτύινος|of or from the pine
πιτύρισμα|dandruff
πιτύστεπτος|à la couronne de pin,
πιφαύσκω|make manifest, tell of
πιότης|fattiness
πιόφυλλος|with oily leaves
πλάγγος|sorte d'aigle,
πλάγιος|placed sideways, athwart
πλάγος|side
πλάδος|humidité, aquosité, surabondance d'humeurs,
πλάζω|@
πλάζω1|@
πλάθανον|plateau rond pour faire le pain ou la pâtisserie,
πλάθω|s'approcher,
πλάκινος|formé de plaques de marbre,
πλάκτωρ|see <lang="grc">πλήκτωρ</grc>
πλάκωσις|facing with
πλάνη|errement,
πλάνημα|wandering
πλάνης|wanderer, vagabond
πλάνησις|making to wander : dispersing, scattering
πλάνος|leading astray, deceiving
πλάξ|toute surface large et plate,
πλάσις|moulding, conformation
πλάσμα|anything formed or moulded, image, figure
πλάσσω|form, mould
πλάστης|qui façonne, qui modèle,
πλάστιγξ|objet plat,
πλάστρον|ear-ring
πλάταια|at Plataeae
πλάτανος|platane,
πλάταξ|nom du poisson κορακῖνος chez les Alexandrins
πλάτας|platform
πλάτη|surface large et plate,
πλάτος|@
πλάτος1|@
πλάτυμμα|plate
πλάτυσμα|objet large,
πλάτων|@
πλάτωνις|deer with broad antlers
πλέγδην|en entrelaçant,
πλέγμα|anything twined or twisted
πλέθριον|wrestling-ground
πλέθρισμα|race of a
πλέθρον|plèthre :
πλέκος|ouvrage tressé, corbeille,
πλέκτρα|wicker-work
πλέκω|plait, twine
πλέξις|action de tresser,
πλέω|sail, go by sea
πλέως|see <lang="grc">πλέος</grc>
πλήγανον|stick, rod
πλήθα|assembly
πλήθω|to be full
πλήκτης|striker, brawler
πλήμη|see <lang="grc">πλήσμη</grc>
πλήμνη|moyeu, trous du moyeu où s'ajustent les rayons de la roue.
πλήμυρα|flood-tide, flood
πλήν|except, save
πλήξιππος|qui dompte (qui frappe) les chevaux, habile cavalier,
πλήρης|plein,
πλήρωμα|that which fills, complement
πλήρωσις|filling up, filling
πλήσιος|near, close to
πλήσμη|flux, grossissement d'une vague,
πλήσμιος|qui remplit, qui rassasie, 
πλήσσω|struck with terror or amazement
πλίγμα|see <lang="grc">πλιχάς</grc>
πλίκιον|sorte de gâteau,
πλίνθευμα|construction en briques,
πλίνθευσις|making of bricks
πλίνθινος|made or built of brick
πλίνθος|brick
πλίξ|step
πλίσσομαι|écarter les jambes pour marcher, avoir une bonne allure,
πλαίσιον|oblong case or frame
πλαγίαυλος|flûte traversière ou sorte de clarinette dont l'anche est latérale,
πλαγγόνιον|parfum ainsi nommé de l'inventrice
πλαγγών|poupée de cire,
πλαγιάζω|turn sideways
πλαγιασμός|obliquity
πλαγιαυλίζω|play upon the crossflute
πλαγιοβάτης|walking obliquely
πλαγιοτομία|oblique incision
πλαγιοφορέομαι|être emporté ou se mouvoir obliquement,
πλαγιοφύλαξ|qui couvre ou garde les flancs de l'armée,
πλαγιοχαίτης|with hair across
πλαγιόκαρπος|dont les fruits sont sur les côtés,
πλαγιόκαυλος|à tige oblique,
πλαγιόμματος|with oblique eyes, squinting
πλαγιόσκελος|Varus, Blaesus
πλαγιότης|use of oblique cases
πλαγκτήρ|errant, qui fait errer, qui égare,
πλαγκτοσύνη|course errante,
πλαγκτός|wandering, roaming
πλαγκτύς|wandering
πλαγυφύλαξ|guardians of
πλαδάρωσις|becoming 'splashy'
πλαδάω|to be flaccid
πλαδαρόομαι|become soft and flabby
πλαδαρός|moist, damp
πλαδαρότης|état d'un corps humide ou flasque,
πλαδδιάω|radoter
πλαθά|modelled figure
πλαθανίτης|baked in a mould
πλαισιόω|enclose in aframe
πλακάς|floor
πλακίον|small slab
πλακίς|bench, seat, couch
πλακίτης|flat
πλακερός|tressé, roulé,
πλακουντάριος|maker of cakes, pastry-cook
πλακουντήριος|for making cakes
πλακουντικός|de gâteau,
πλακουντοποιικός|relating to cake-baking
πλακουντοποιός|pâtissier,
πλακουντώδης|en forme de gâteau,
πλακοῦς|see <lang="grc">πλακόεις</grc>
πλακτήρ|spur
πλακόεις|flat
πλακόω|incruster, plaquer,
πλακώδης|laminated
πλανάω|cause to wander
πλανησίεδρος|qui erre de séjour en séjour, sans demeure stable,
πλανητέον|one must wander
πλανητεύω|wander about
πλανητικός|migratory
πλανητός|wandering
πλανοδαίμων|deceitful demon
πλανοστιβής|trodden by wanderers
πλανόδιος|égaré,
πλανύττω|errer,
πλανώδης|wandering
πλασματίας|fabricated, fictitious
πλασματικός|imitative, dramatic
πλασματογράφος|auteur qui écrit des fictions,
πλασματώδης|feint, fictif, imaginaire,
πλαστέον|one must mould
πλαστή|mud-wall
πλαστίγγιον|petite éclisse pour assujettir un membre luxé,
πλαστευτής|one who makes
πλαστικάριος|potter
