<ανά>γνωστος	hard to read
προφιλοσοφητέον	one must begin philosophy
προφλεβοτομέω	open a vein before
προφοβέομαι	fear beforehand
προφοβητικός	apt to fear beforehand
προφοιβάομαι	predict the future
προφοινίσσω	redden, stimulate beforehand
προφορά	pronunciation, utterance
προφρύγω	toast, parch before
προφυάς	racemus
προφυλάσσω	keep guard before
προφυλακή	guard in front
προφυλακτέον	one must use precaution
προφυλακτέος	to be guarded against
προφυλακτικός	prophylactic
προφυλακὶς	look-out
προφωνέω	utter, declare beforehand
προφύλαγμα	outpost
προφύομαι	to be born before
προφύσιον	case for the pipe of a bellows
προφώγνυμι	parch first
προχάζω	advance
προχέω	pour forth or forward
προχία	ex praecelato
προχαίρω	rejoice beforehand
προχαρής	given as a thankoffering
προχείριον	hand-bag or -box, hold-all
προχείρισις	utterance
προχειλίδιον	projecting part of the lip
προχειράριος	amanuensis
προχειρίζω	make
προχειρισμός	recruits in training
προχειριστέον	one must deal with, treat
προχειροτονέω	choose, elect before
προχειροφόρος	amanuensis
προχειρόομαι	to be subdued before
προχειρότης	readiness
προχθές	the day before yesterday
προχθεσινός	of the day before yesterday
προχλιαίνω	warm first
προχοή	outpouring
προχοή1	outpouring
προχοίς	chamber-pot
προχορηγέω	provide beforehand
προχράω	lend, advance
προχρεία	payment in advance, loan
προχρηματίζω	transact business before
προχριστέον	one must anoint first
προχυλόω	emulsify first
προχυτήριον	fusorium
προχυταῖος	consisting in a libation
προχυτικός	of or for pouring
προχυτός	poured out in front
προχωνεύω	smelt before
προχωννύω	form by deposition before
προχωρέω	go or come forward, advance
προχωρητέον	one must advance
προχύται	flowers or wreaths thrown
προψαλάσσω	assail
προψηνίζω	inoculate figs beforehand
προψηφίζομαι	decree before
προωδίνω	to be in travail with antecedently
προωμοσία	prosecutor's affidavit
προωνύμιον	praenomen
προόδευσις	travelling before
προόδια	praevia
προόδους	with prominent teeth
προόντως	in priority to Being
προύνεικος	one who bears burdens out of
προύπειμι	exist before
προῆλιξ	not having attained to puberty
πρυλέες	men-at-arms, soldiers
πρυμνοῦχος	holding the ship's stern
πρυμνόθεν	from the bottom
πρυμνόν	lower part, end
πρυτάνευμα	principate
πρυτανάρχης	president of a board of
πρυτανεία1	@
πρυτανεύω	to be
πρυτανεῖον	the magistrates' hall, town hall
πρωί	early in the day, at morn
πρωίθεν	from morning
πρωίκαρπος	fruiting early
πρωίσπορος	sown or to be sown early
πρωθήβης	in the prime of youth
πρωιανθής	flowering early
πρωιβλαστέω	sprout early
πρωιβλαστής	budding or sprouting early
πρωιβλαστία	early budding
πρωιζός	the day before
πρωικαρπέω	bear fruit early
πρωικαρπία	fruiting early
πρωισπορέομαι	to be sown early
πρωκτίζω	paedico
πρωρός	Documenti antichi dell' Africa Italiana
πρωτέγγραφος	first inscribed
πρωταίτιος	first author
πρωτανακλίτης	he who reclines first at table
πρωταπογράφομαι	register for the first time
πρωταρχέω	to be chief magistrate
πρωταυράριος	head of the guild of goldsmiths
πρωταύλης	chief flute-player
πρωτείρης	Spartan youth in his 20th year
πρωτελληνοδίκης	chief
πρωτενίαυτος	of the first year
πρωτενσιτεύω	to be first on the list of those receiving free maintenance
πρωτεῖον	chief rank, first place
πρωτοβαθρέω	place
πρωτοβολέω	throw first, take the first shot
πρωτοβολία	shedding of first teeth
πρωτοβόλος	budding, fresh
πρωτογένημα	firstfruits
πρωτογαμία	preliminary marriagefestival
πρωτογενέσια	celebration of the first birthday, PCair. Preis.
πρωτογύναικες	persons married for the first time
πρωτοδέκανος	primus virgariorum
πρωτοδεύτεροι	first two
πρωτοδημότης	chief townsman
πρωτοεδρία	first seat
πρωτοζύμιον	prime ferment
πρωτοθοινία	the first part of a meal
πρωτοκαιρία	favourable opportunity
πρωτοκατασκεύαστος	of primitive construction
πρωτοκλίναρχος	president of a
πρωτοκοσμέω	to be
πρωτοκτίστης	original founder
πρωτοκωμήτης	head man of a village
πρωτοκόμης	with unshorn locks
πρωτολόγιμος	of the highest repute
πρωτομυσής	first defiled
πρωτοπαθής	affected first
πρωτοπατρίκιος	first patrician
πρωτοπειρία	rudimentum, tirocinium
πρωτοποιητικὸς	Prime Cause
πρωτοπολίτης	first citizen, princeps civitatis
πρωτοπρεσβύτερος	chief elder
πρωτοπόρος	taking one's first voyage
πρωτοραβδοῦχος	chief lictor
πρωτοστασία	office of
πρωτοστολιστής	chief of the
πρωτοστρατηγία	office of chief
πρωτοσχεδής	written offhand, improvised
πρωτοτυπία	original form
πρωτοτόκια2	rights of the first-born, birthright
πρωτουδρέω	have the first claim on water for irrigation
πρωτοφύλαξ	chief of
πρωτοχρονέω	precede in time
πρωτοψάλτης	chief harpist
πρωτούφαντος	fresh from the loom, unused
πρωτόβαθρος	taking the first seat
πρωτόγναφος	fresh from the fuller's
πρωτόγονος	first-born, firstling
πρωτόδαμνος	first-tamed
πρωτόζευκτος	newly married
πρωτόζυγον	front rank
πρωτόκαρπος	yielding the first harvest
πρωτόκολλον	the first
πρωτόκοσμος	president of
πρωτόλεια	first spoils
πρωτόληνα	wine from the first vat
πρωτόμφαλον	the very centre
πρωτόνεως	going by ship for the first time
πρωτόπλοια	first voyage
πρωτόπλοος	going to sea for the first time
πρωτός	destined
πρωτός2	destined
πρωτότευκτος	first-fashioned
πρωτότροφος	first-reared
πρωτόχρονος	primaevus
πρό	before, forth
πρόαιθρον	vestibule of a courtyard
πρόβασις	property in cattle, abundance of cattle
πρόβατον	cattle
πρόβημα	a step forward
πρόβλημα	anything thrown forward or projecting
πρόβλητος	thrown forth or away
πρόβολος	@
πρόβολος1	@
πρόβολος2	@
πρόβουλος	deliberating beforehand or for others
πρόβραχυς	the foot ^ - - - -
