ὁ	γαλαξίας	la voie lactée	γαλαξίας	gens : ου subst. adj. m. 
ὁ	γαλαξίας	galactite, sorte de pierre ; sorte de poisson	γαλαξίας	gens : ου subst. adj. m. 
οἱ	Γαλάται	les Gaulois (de la Gaule transalpine et de la Gaule cisalpine) ; les Galates ou Gaulois d'Asie Mineure	2 Γαλάτης	gens : ου subst. adj. m. 
αἱ	Γαλατίαι	les (deux) Gaules	Γαλατία	gens : ας (ἡ) 
οἱ	γεγαμηκότες	les hommes mariés	γαμέω	tr. intr. 
ὁ	γαμήλιος	gâteau de noces	γαμήλιος	des : ος, ον subst. 
τὰ	γαμικά	mariage, noces	γαμικός	des : ή, όν 
ὁ	γάστρις	sorte de gâteau	γάστρις	gens : ιδος (ὁ, ἡ) subst. adj. 
τὸ	γαῦρον	fierté, arrogance	γαῦρος	des : ος, ον 
τὰ	γαῦρα	fierté, arrogance	γαῦρος	des : ος, ον 
οἱ	γεινάμενοι	les parents	γείνομαι	
ἡ	γειναμένη	la mère	γείνομαι	
αἱ	γεινάμεναι	femmes devenues mères, femmes en couches	γείνομαι	
ὁ	πλησίον	dans le voisinage	γείτων	des : ων, ον, subst. adj. 
οἱ	γελασῖνοι	plis que le rire dessine sur les joues ; plis des fesses	γελασῖνος	gens : ου (ὁ) 
ὁ	γενεθλιακός	tireur d'horoscopes	γενεθλιακός	des : ή, όν subst. 
ἡ	γενέθλιος	jour de la naissance	γενέθλιος	des : ος α, ον tr. intr. 
τὰ	γενέθλια	fête pour le jour de la naissance	γενέθλιος	des : ος α, ον tr. intr. 
τὰ	γενέσια	anniversaire de la naissance ; anniversaire, anniversaire de la mort	γενέσιος	des : ος, ον subst. 
ὁ	γενέτης	celui qui engendre, père ; celui qui est engendré, fils	γενέτης	gens : ου subst. adj. m. 
ἡ	γενική	le génitif	γενικός	des : ή, όν 
οἱ	γενναῖοι	les nobles	γενναῖος	des : α, ον 
τὸ	γενναῖον	noblesse d'âme	γενναῖος	des : α, ον 
οἱ	γεννήσαντες	les parents	γεννάω	tr. 
τὸ	γεννώμενον	l'enfant	γεννάω	tr. 
οἱ	γεννητοὶ	enfants	γεννητός	des : ή, όν subst. 
οἱ	γεραίτεροι	les anciens du peuple, le conseil des anciens	γεραιός	des : ά, όν 
ὁ	Γερμανικός	Germanicus (h.)	Γερμανικός	des : ή, όν subst. adj. 
ἡ	Γερμανική	la Germanie	Γερμανικός	des : ή, όν subst. adj. 
τὸ	Γερμανικόν	les peuples ou les forces de Germanie	Γερμανικός	des : ή, όν subst. adj. 
τὰ	Γερμανικά	les choses de Germanie (histoire, guerres)	Γερμανικός	des : ή, όν subst. adj. 
οἱ	γέροντες	les vieillards, les anciens, les chefs qui formaient le conseil du roi	γέρων	gens : οντος (ὁ) subst. adj. 
ἡ	πτελέη	l'orme s'étendit sur le fleuve comme une chaussée	γεφυρόω	
τὸ	γεώδες	nature terreuse	γεώδης	des : ης, ες 
ἡ	γεωμετρική	la géométrie	γεωμετρικός	des : ή, όν 
τὰ	γεωμετρικά	les matières qui sont du domaine de la géométrie	γεωμετρικός	des : ή, όν 
ὁ	γεωμετρικός	versé dans la géométrie, habile géomètre	γεωμετρικός	des : ή, όν 
οἱ	γεωμόροι	la classe des cultivateurs (riches ou pauvres)	γεωμόρος	gens : ου (ὁ, ἡ) subst. adj. 
οἱ	γεωμόροι	décemvirs préposés au partage des terres	γεωμόρος	gens : ου (ὁ, ἡ) subst. adj. 
ἡ	γεωργική	l'agriculture	γεωργικός	des : ή, όν subst. 
τὰ	γεωργικά	terres cultivées	γεωργικός	des : ή, όν subst. 
ὁ	γεωργικός	habile agriculteur, bon fermier	γεωργικός	des : ή, όν subst. 
οἱ	Γηγενεῖς	les Fils de la terre, les Titans et les Géants	γηγενής	des : ής, ές subst. adj. 
τὸ	γιγνόμενον	ce qui se produit	γίγνομαι	
τὰ	γενόμενα	ce qui s'est passé, l'événement, les faits, la réalité	γίγνομαι	
τὸ	γενησόμενον	ce qui arrivera, l'avenir	γίγνομαι	
οἱ	Γλαυκίαι	les Glaucia	Γλαυκίας	gens : ου (ὁ) 
ἡ	γλαυκή	la mer	2 γλαυκός	des : ή, όν 
τὸ	γλαφυρόν	politesse des mœurs	γλαφυρός	des : ά, όν 
τὸ	γλυπτόν	image gravée	γλυπτός	des : ή, όν 
ἡ	γνωμονική	la gnomonique, l'art de construire les cadrans solaires	γνωμονικός	des : ή, όν 
οἱ	γνώμονες	surveillants des oliviers sacrés	γνώμων	gens : ονος (ὁ, ἡ) subst. adj. 
ὁ	γνώριμος	disciple, p. opp. à maître	γνώριμος	des : ος η, ον subst. 
οἱ	γνώριμοι	les notables (dans une cité, dans un État)	γνώριμος	des : ος η, ον subst. 
ἡ	γνωστική	la faculté de connaître, l'art de connaître	γνωστικός	des : ή, όν 
τὸ	γνωστικόν	la faculté de connaître, l'art de connaître	γνωστικός	des : ή, όν 
οἱ	Γνωστικοί	les Gnostiques, « ceux qui savent »	γνωστικός	des : ή, όν 
ὁ	γόνος	les enfants	γόνος	gens : ου (ὁ, mais voy. ci-dessous)
τὰ	γραμματικά	connaissances grammaticales, étude de la grammaire, grammaire	γραμματικός	des : ή, όν 
ἡ	γραμματική	l'ensemble des caractères d'écriture, l'alphabet	γραμματικός	des : ή, όν 
ὁ	γραμματικός	qui enseigne à lire et à écrire	γραμματικός	des : ή, όν 
ὁ	γραμματικός	scribe, secrétaire	γραμματικός	des : ή, όν 
ἡ	γραμματική	l'érudition, la science critique	γραμματικός	des : ή, όν 
τὰ	γραπτά	écrits, lois, décrets	γραπτός	des : ή, όν 
τὸ	γραπτόν	peinture	γραπτός	des : ή, όν 
ὁ	γρ	vieil homme	γραῦς	gens : γραός (ἡ) 
ἡ	γραφική	la peinture	γραφικός	des : ή, όν 
τὰ	γεγραμμένα	les lois écrites ; prescrire, ordonner	γράφω	
τὰ	γεγραμμένα	les articles de la condamnation	γράφω	
τὸ	γεγραμμένον	la pénalité, l'amende infligée	γράφω	
οἱ	γραψάμενοι	les poursuivants, accusateurs ou demandeurs	γράφω	
τὸ	γρυπόν	> γρυπότης	γρυπός	des : ή, όν 
ὁ	γεγυμνασμένος	l'orateur formé par la pratique, p. opp. à l'orateur doué de dons naturels	γυμνάζω	(ὁ εὐφυής)
ὁ	γυμνάς	athlète	γυμνάς	gens : άδος (ὁ, ἡ) subst. adj. 
ἡ	γυμνάς	emplacement pour la lutte, gymnase	γυμνάς	gens : άδος (ὁ, ἡ) subst. adj. 
ὁ	γυμνής	soldat armé à la légère	γυμνής	gens : ῆτος subst. adj. m. 
οἱ	γυμνῆτες	> οἱ γυμνοσοφισταί	γυμνής	gens : ῆτος subst. adj. m. 
τὰ	γυμνά	parties du corps non couvertes par une armure	γυμνός	des : ή, όν 
ἡ	γυναικηΐη	l'appartement des femmes, le gynécée, le harem	γυναικεῖος	des : α ος, ον subst. 
τὰ	γυναικεῖα	l'appartement des femmes, le gynécée, le harem ; parties de la femme ; menstrues	γυναικεῖος	des : α ος, ον subst. 
τὰ	γυναικεῖα	travaux de femme	γυναικεῖος	des : α ος, ον subst. 
ἡ	γυναικωνῖτις	appartement des femmes, gynécée ; place des femmes dans le Temple ; l'ensemble des femmes d'un prince d'Orient, les femmes, le harem	γυναικωνῖτις	gens : ιδος subst. adj. f. 
τὰ	δαίδαλα	ouvrages d'art	δαίδαλος	des : ος, ον 
οἱ	δαίμονες	sorte de dieux inférieurs	1 δαίμων	gens : ονος (ὁ, ἡ) 
οἱ	δαίμονες	les âmes des hommes de l'âge d'or	1 δαίμων	gens : ονος (ὁ, ἡ) 
οἱ	δαίμονες	âmes des morts	1 δαίμων	gens : ονος (ὁ, ἡ) 
οἱ	Δαναΐδαι	les descendants de Danaos, les Argiens, les Grecs	Δαναΐδης	gens : ου (ὁ) 
αἱ	Δαναΐδες	les 50~filles de Danaos ; les descendantes de Danaos, les Argiennes	Δαναΐς	gens : ΐδος (ἡ) 
οἱ	Δαρδανεῖς	les Dardanées	Δαρδανεύς	gens : έως (ὁ) 
οἱ	Δαρδανίδαι	descendants de Dardanos ; les Troyens	Δαρδανίδης	gens : ου (ὁ) 
οἱ	Δαρδάνιοι	habitants de la Dardanie ; les Troyens	Δαρδάνιος	des : α, ον subst. adj. 
οἱ	δαρτοί	tunique ou membrane du scrotum	δαρτός	des : ή, όν subst. adj. 
τὰ	δαρτά	poissons sans écailles	δαρτός	des : ή, όν subst. adj. 
τὸ	δασύ	pays boisé	δασύς	des : εῖα, ύ 
τὰ	δασέα	les fourrés, les bois	δασύς	des : εῖα, ύ 
ἡ	δασεῖα	les trois aspirées	δασύς	des : εῖα, ύ 
τὰ	δασέα	les trois aspirées	δασύς	des : εῖα, ύ 
αἱ	Δάφναι	Daphnes, (v.)	Δάφνη	gens : ης (ἡ) 
ὁ	δείελος	le soir	δείελος	des : ος, ον subst. adj. 
τὸ	δείελον	le repas du soir	δείελος	des : ος, ον subst. adj. 
adv.	τὸ δειλινόν	le soir	δειλινός	des : ή, όν subst. adv. 
τὸ	δειλινόν	le repas du soir	δειλινός	des : ή, όν subst. adv. 
τὸ	δειλόν	lâcheté, accusation de lâcheté	δειλός	des : ή, όν 
adv.	δεινὸν	de façon terrible	δεινός	des : ή, όν subst. adv. 
τὸ	δεινόν	chose horrible	δεινός	des : ή, όν subst. adv. 
τὸ	δεινόν	frayeur, terreur	δεινός	des : ή, όν subst. adv. 
αἱ	δειπνοφόροι	jeunes filles chargées de servir le repas sacré à la fête des ὀσχοφόρια	δειπνοφόρος	des : ος, ον 
τὸ	δεκατάλαντον	somme de dix talents	δεκατάλαντος	des : ος, ον 
ἡ	δεκάτη	la dixième partie, la dîme ; fête du 10 jour après la naissance, jour où l'on donnait un nom au nouveau-né	δέκατος	des : η, ον subst. adj. 
τὸ	δέκατον	la dixième partie	δέκατος	des : η, ον subst. adj. 
οἱ	Δελφοί	les habitants de Delphes	Δελφός	gens : οῦ subst. adj. m. 
οἱ	Δενδρῖται	hommes nés des arbres	δενδρίτης	gens : ου subst. adj. m. 
τὰ	δεσπόσυνα	les biens du maître	δεσπόσυνος	des : ος η, ον subst. 
ὁ	δεσπόσυνος	fils du maître de maison	δεσπόσυνος	des : ος η, ον subst. 
ἡ	δεσποτική	le pouvoir absolu	δεσποτικός	des : ή, όν subst. 
τὸ	δεσποτικόν	le pouvoir absolu	δεσποτικός	des : ή, όν subst. 
οἱ	Δευκαλίδαι	les descendants de Deucalion, les Thessaliens, les Grecs	Δευκαλίδης	gens : ου (ὁ) 
τὸ	δευσοποιόν	teinture	δευσοποιός	des : ός, όν 
τὸ	δευτερεῖον	le second prix dans un concours, la seconde place, le second rang ; action secondaire	δευτερεῖος	des : ος, ον, 
τὰ	δευτερεῖα	le second prix dans un concours, la seconde place, le second rang ; action secondaire	δευτερεῖος	des : ος, ον, 
τὸ	δευτέριον	l'arrière-faix	δευτέριος	des : α, ον 
ὁ	δεύτερος	le second	δεύτερος	des : α, ον adv. 
τὰ	δεύτερα	le second prix, le second rang (dans un concours)	δεύτερος	des : α, ον adv. 
adv.	δεύτερον	pour la seconde fois	δεύτερος	des : α, ον adv. 
τὸ	δεύτερον	pour la seconde fois	δεύτερος	des : α, ον adv. 
τὰ	δεύτερα	pour la seconde fois	δεύτερος	des : α, ον adv. 
ὁ	δεύτερος	le second en charge, le second dignitaire	δεύτερος	des : α, ον adv. 
ἡ	δευτέρα	le second jour après le sabbat, le lundi	δεύτερος	des : α, ον adv. 
τὰ	δεύτερα	l'arrière-faix	δεύτερος	des : α, ον adv. 
τὰ	δεόμενα	les choses dont on a besoin, le nécessaire	2 δέω	subst. adv. 
οἱ	δήϊοι	l'ennemi	δήϊος	des : α, ον subst. 
τὰ	δεδημηγορημένα	discours prononcés devant le peuple	δημηγορέω	
ἡ	δημηγορική	l'éloquence délibérative (ou parlementaire);	δημηγορικός	des : ή, όν subst. 
τὰ	δημηγορικά	les discours du genre délibératif	δημηγορικός	des : ή, όν subst. 
ὁ	δημηγόρος	orateur populaire ; orateur qui flatte le peuple, démagogue	δημηγόρος	des : ος, ον : subst. adj. 
τὸ	Δήμητρος	le temple de Dèmèter	Δημήτηρ	gens : τρος (ἡ) 
τὸ	δήμιον	le peuple	δήμιος	des : ος α, ον : subst. 
ὁ	δήμιος	exécuteur public, bourreau	δήμιος	des : ος α, ον : subst. 
τὸ	δημιουργικόν	la classe des magistrats	δημιουργικός	des : ή, όν 
οἱ	δημιουργοί	la classe des artisans	δημιουργός	gens : οῦ (ὁ) subst. adj. 
οἱ	Δημοκρίτειοι	les disciples de Démocrite	Δημοκρίτειος	des : α, ον 
οἱ	δῆμοι	les États démocratiques	δῆμος	gens : ου (ὁ) 
οἱ	δῆμοι	les factions du cirque	δῆμος	gens : ου (ὁ) 
τὰ	δεδημοσιευμένα	les maximes courantes, tombées dans le domaine public	δημοσιεύω	tr. intr. 
ὁ	δημόσιος	crieur public ; agent ou garde de police ; greffier de l'État ; exécuteur public, bourreau ; empoisonneur, magicien, sorcier	δημόσιος	des : α, ον : subst. adj. adv. 
ἡ	δαμοσία	la tente des rois de Sparte	δημόσιος	des : α, ον : subst. adj. adv. 
τὸ	δημόσιον	la chose publique, l'État ; lieu public ; édifice public ; prison de l'État ; trésor public ; archives de l'État ; bain public	δημόσιος	des : α, ον : subst. adj. adv. 
τὰ	δημόσια	les biens de l'État, les revenus publics	δημόσιος	des : α, ον : subst. adj. adv. 
adv.	δημόσια	aux frais de l'État	δημόσιος	des : α, ον : subst. adj. adv. 
adv.	δημοσίᾳ	au nom de l'État ; pour le service de l'État ; aux frais de l'État ; par une décision publique, du consentement de tous ; mourir de la main du bourreau	δημόσιος	des : α, ον : subst. adj. adv. 
τὸ	δημοτικόν	le peuple	δημοτικός	des : ή, όν 
τὰ	δημοτικά	les affaires de l'État	δημοτικός	des : ή, όν 
οἱ	δημώδεις	les gens du peuple	δημώδης	des : ης, ες 
adv.	δηναιόν	pendant longtemps	δηναιός	des : ά, όν adv. 
ἡ	Δηῴη	> Δηωΐνη	Δηῷος	des : α, ον : 
οἱ	διαδεξάμενοι	les successeurs (d'Alexandre)	διαδέχομαι	subst. 
adv.	ἐκ	διαδοχῆς	successivement, tour à tour	διαδοχή	gens : ῆς (ἡ) adv. 
ἡ	Διαδοχή	succession (des maîtres dans les écoles de philosophes grecs)	διαδοχή	gens : ῆς (ἡ) adv. 
ἡ	διαδοχή	la succession, les successeurs	διαδοχή	gens : ῆς (ἡ) adv. 
ὁ	διάδοχος	le successeur	διάδοχος	des : ος, ον : tr. intr. adv. 
adv.	διάδοχα	en retour, en réponse	διάδοχος	des : ος, ον : tr. intr. adv. 
τὸ	διῃρημένον	la brèche	διαιρέω	
ἡ	διαιτητική	la diététique, la science des prescriptions hygiéniques	διαιτητικός	des : ή, όν 
τὸ	διάκενον	espace vide au milieu, intervalle	διάκενος	des : ος, ον : 
τὰ	διάκενα	cavités, creux	διάκενος	des : ος, ον : 
ἡ	διακονική	l'art de servir	διακονικός	des : ή, όν 
ἡ	διακριτική	l'art de diviser	διακριτικός	des : ή, όν 
τὸ	διαλεῖπον	l'intervalle	διαλείπω	tr. intr. 
τὸ	διαλεῖπον	l'intervalle de temps.	διαλείπω	tr. intr. 
ἡ	διαλεκτική	la dialectique, l'art de discuter, par voie de questions et de réponses	διαλεκτικός	des : ή, όν 
τὸ	διαλεκτικόν	la discussion par voie de dialogue	διαλεκτικός	des : ή, όν 
ἡ	διαλεκτική	la discussion ou le calcul des probabilités	διαλεκτικός	des : ή, όν 
ἡ	Διαλλαγή	la Réconciliation ou la Paix personnifiée	διαλλαγή	gens : ῆς (ἡ) 
τὰ	διημαρτημένα	fautes ou erreurs graves	διαμαρτάνω	
τὰ	διαμαρτυρηθέντα	les protestations produites	διαμαρτυρέω	
ὁ	διανέμων	celui qui distribue ou répartit	διανέμω	
οἱ	διαπεπονημένοι	les vétérans, ceux qui sont endurcis à la fatigue	διαπονέω	tr. intr. 
τὸ	διαπορούμενον	le point qui fait difficulté	διαπορέω	
τὸ	διαπρεπές	la magnificence	διαπρεπής	des : ής, ές 
ἡ	διαρρώξ	fragment, parcelle	διαρρώξ	gens : ῶγος (ὁ, ἡ) subst. adj. 
