Ξενόφιλος	Ξεινόφιλος	Xénophilos, h.		14
ξήριον	ξήριον φάρμακον	médicament de poudres sèches		28
ξυγγ-	συγγ-	:		1
ξυλοχίζομαι	ξυλοχίσδομαι	ramasser du bois		16
ξυμϐ-	συμϐ-	ξυμϐαίνω = συμϐαίνω, ξυμϐάλλω = συμϐάλλω, etc. ; v. ces mots.		61
ξυμπ-	συμπ-	ξύμπας = σύμπας, ξυμπίπτω = συμπίπτω, etc. ; v. ces mots.		57
ξυν-	συν-	.		1
ξυνωνία	ίη	communauté		10
ξυσσ-	συσσ-	ξυσσιτέω, etc. = συσσιτέω, etc. ; v. ces mots.		46
ὀϐριμοπάτρα	ὀϐριμοπάτρη	adj. f. au père robuste ou puissant		35
ὀγκηστής	ὀγκητής	adj. m. qui brait		17
ὀγκότερος	ὀγκότατος	très gros		9
ὁδοιπλανία	ὁδοιπλανίη	action de s'égarer		18
Ὀδυσσεία	Ὀδύσσεια	l'Odyssée, poème d'Homère,		26
Ὀδύσσειος	Ὀδυσήϊος	d'Ulysse		8
ὁθούνεκα	ὁθοὔνεκα	p. ὅτου ἕνεκα		13
οἰακοφόρος	οἰηκοφόρος	qui porte le gouvernail		23
ὀϊζυρός	οἰζυρός	lamentable, pénible		19
ὀϊζύς	οἰζύς	misère, infortune		17
ὀϊζύω	οἰζύω	se lamenter / souffrir ; τι,		28
ὀΐζω	οἴζω	se lamenter		11
οἰκοδεσποτεία	οἰκοδεσποτία	t. d'astrol. influence dominante d'un astre		43
Οἰνουντιάδης	Οἰνουντιάδας	adj. m. d'Œnunte en Laconie,		28
οἰοϐώτας	οἰοϐότας	pâtre solitaire		15
οἶσος	οἰσός	osier		5
οἰσπότη	οἰσπώτη	suint, graisse de la laine de brebis		36
ὀϊστός	οἰστός	trait, flèche		13
οἰστρομανία	οἰστρομανίη	transport de fureur ou de passion		33
οἰφάω	οἰφέω	avoir un commerce intime		24
οἴω	ὀΐω	seules formes à l'act. et seul. en poésie (v. ci-dessous) ; d'ord.		66
Ὄκελλος	Ὄκελος	Okellos (Ocellus Lucanus) philos. pythagoricien de Lucanie,		59
ὀλεκρανίζω	ὠλεκρανίζω	heurter du coude		16
ὀλεσιτύραννος	ὀλεσσιτύραννος	qui détruit les tyrans		22
ὄληαι	ὄληται	2 et 3 sg. sbj. ao. 2 moy. poét. d'ὄλλυμι.		42
ὀλιγηπελία	ὀλιγηπελίη	faiblesse, épuisement		21
ὀλιγοδρανία	ὀλιγοδρανίη	faiblesse, épuisement		21
ὁλοίτροχος	ὀλοίτροχος	qui court ou roule tout d'une masse (pierre)		44
Ὀλυμπιηνοί	Οὐλυμπιηνοί	habitants de la région du mt Olympe, en Mysie,		46
Ὀλυμπόθεν	Οὐλυμπόθεν	adv. de l'Olympe		16
ὁμακοεῖον	ὁμακόϊον	salle d'audition commune, lieu de réunion pour les disciples de Pythagore		73
ὁμαρτῆ	ὁμαρτῇ	adv. ensemble		13
ὁμαῦλαξ	ὁμῶλαξ	voisin de sillons		17
ὁμηγύριος	ὁμαγύριος	qui assemble, ép. de Zeus,		26
Ὁμηρίδης	Ὁμηρίδαι	les Homérides, ou rhapsodes qui chantaient les poèmes d'Homère		62
Ὁμηροκέντρον	Ὁμηροκέντρων	centon homérique		16
ὁμίχλη	ὀμίχλη	vapeur, d'où / obscurité, ténèbres		34
ὁμιχλήεις	ὀμιχλήεις	brumeux, nébuleux, sombre		25
ὁμογλωσσέω	ὁμογλωττέω	parler la même langue		21
ὁμόγλωσσος	ὁμόγλωττος	qui parle la même langue		24
ὁμόδημος	ὁμόδαμος	qui est du même peuple		22
ὁμοδρομία	ίη	course simultanée, particul. conjonction de deux astres		55
ὁμοεθνία	ὁμοεθνίη	union intime des parties d'un tout		34
ὅμοιος	ὁμοῖος	semblable / En ces divers sens, ὅμοιος se construit / adv. neutre ὅμοιον ; avec le dat.		87
ὁμοκλή	ὀμοκλή	propr. appel simultané, d'où / cris d'exhortation, d'encouragement à des chevaux / p. ext. bruit confus, grondement du vent		123
ὁμόκληρος	ὁμόκλαρος	qui a une part égale		20
ὁμορρυθμία	ὁμορρυσμίη	égale proportion, exacte ressemblance		37
ὁμόρρυθμος	ὁμόρρυσμος	d'égale proportion, exactement semblable		40
ὁμοχροίη	ὁμοχροιΐη	v. le préc.		11
ὀμφακορράξ	ὀμφακοράξ	aux grappes encore vertes		25
ὄνειος2	ὀνήϊος	utile		5
ὀνειρώσσω	ὀνειρώττω	rêver / avoir des pertes séminales pendant le sommeil		53
Ὀνήσανδρος	Ὀνόσανδρος	Onèsandros ou Onosandros, écrivain tacticien grec \etym{		56
ὀνήτωρ	ὀνάτωρ	bienfaisant, bienfaiteur		24
ὀνομακλυτός	ὀνομάκλυτος	au nom célèbre		14
ὀξυηκοΐα	ὀξυακοΐα	finesse de l'ouïe		17
ὀξυρεγμία	ὀξυρρεγμία	aigreur d'estomac, rapport aigre, p. suite, d'une digestion pénible / p. suite, humeur atrabilaire		98
ὀξυρεγμιάω	ὀξυρρεγμιάω	avoir des rapports aigres, des aigreurs d'estomac		49
ὀξυρεγμιώδης	ὀξυρρεγμιώδης	qui souffre d'aigreurs d'estomac		32
ὀξύρριν	ὀξύρρις	qui a le nez pointu		19
Ὀξυρυγχῖται	Ὀξυρρυγχῖται	habitants d'Oxyrrhynkhos (auj. village d'el-Bahnasa), dans la Moyenne Égypte,		77
ὀξύρυγχος	ὀξύρρυγχος	au museau pointu ; subst. ὁ ὀξ. sorte d'esturgeon, poisson,		59
ὀξυφλεγμασία	ὀξυφλεγμασίη	âcreté des humeurs		18
ὅπη	ὅπῃ	adv. de lieu / adv. de manière, de la manière que, comme		56
ὀπήδησις	ὀπάδησις	).		2
ὁπῆμος	ὁππῆμος	adv. en quelle circonstance, quand, lorsque		43
ὀπίζω1	ὀπίζομαι	regarder ou traiter avec une crainte respectueuse, respecter, honorer, vénérer / se mettre en garde contre		106
ὄπισθεν	ὄπισθε	adv. et prép. ensuite		21
ὀπισθοτίλα	ὀπιτθοτίλα	qui lance sa liqueur de derrière, n. de la sèche,		49
ὀπισθοτονία	ὀπισθοτονίη	propr. « tension en arrière »; maladie nerveuse dans laquelle les membres se raidissent en arrière,		99
ὁπλιστής	ὁπλιστάς	adj. m. qui sert d'équipement ou d'armure		41
ὁπλιτοπάλης	ὁπλιτοπάλας	qui combat pesamment armé		25
ὁπλότερος	ὁπλότατος	le mieux armé par les bras, les mains, à cause de la vigueur de la jeunesse		75
ὁπόθι	ὁππόθι	adv. relat. corrél. de πόθι, en quel endroit		44
Ὄρϐηλος	Ὀρϐηλός	Orbèlos (auj. Belasitsa ou Kerkíni) chaîne de mt. au nord de la Macédoine,		74
Ὀργός	Ὀργόν	Orgos ou Orgon, lieu de Phrygie,		32
ὄργυια	ὀργυιά	brasse, longueur des deux bras étendus de l'extrémité d'une main à l'autre / mesure de longueur déterminée		106
ὀρεᾶνες	ὀρειάνες	les mânes ou les hommes dans le langage de la Pythie,		53
ὀρειάρχης	ὀρειάρχας	maître ou roi des montagnes		27
ὀρειτυπία	ὀρειτυπίη	travail du bûcheron ou du carrier dans les montagnes		52
ὀρεωκόμος	ὀρεοκόμος	qui soigne les mulets, muletier		31
ὀρθίασις	ὀρθίησις	érection		8
ὀρθοκόρυδος	ὀρθοκόρυζος	alouette huppée, fig.		21
ὀρθόπνοια	ὀρθοπνοίη	asthme où l'on ne peut respirer que le corps droit		50
ὀρθροϐόας	ὀρθροϐόης	qui crie dès le point du jour (le coq)		38
ὀρομηλίδες	ὀρομαλίδες	propr. pommes de montagne, c. à d. pommes sauvages		50
ὀρσοτριαίνης	ὀρσοτρίαινα	adj.\break qui élève ou agite le trident		40
ὀρύσσω	ὀρύττω	creuser, fouiller		17
ὄσσα	ὄττα	voix, particul.		15
ὀσσεία	ὀττεία	divination d'après les sons, les bruits / crainte religieuse, superstition		74
ὀστομαχία	ὀστομάχιον	jeu de quatorze pièces d'ivoire qu'on disposait de manière à former diverses figures		84
ὀστρακόρινος	ὀστρακόρρινος	qui a une écaille en guise de cuir		34
ὀσφυαλγία	ὀσφυαλγίη	douleur de reins, lumbago		25
ὀσχοφόρια	ὠσχοφόρια	oskhophories, fête où l'on portait des branches de vigne chargées de raisins, à Athènes,		88
ὀσχοφορικός	ὠσχοφορικός	qui concerne la fête des oskhophories		37
ὅ τι	ὅ, τι	neutre de ὅστις.		16
ὅτου	οὗτινος	gén. de ὅστις.		14
οὐ	οὐκ, οὐχ	nég. non, ne, ne... pas		23
οὐά	οὐᾶ	interj. ah ! oh ! cri d'étonnement,		35
οὐδενάκις	οὐδενάκι	adv. pas une fois		17
οὐδέπη	οὐδέ πη	adv. en aucune façon		20
οὐδοστισοῦν	οὐδ' ὁστισοῦν	pas même qui ou quoi que ce soit, pas la moindre personne, pas le moins du monde.		81
οὔϊγγον	οὔϊπον	colocase, plante,		17
οὐλή2	αἱ οὐλαί, ὀλαί	grains d'orge entiers ou grossièrement moulus que l'on faisait griller, et qu'on répandait sur la tête de la victime et sur l'autel		131
οὐλόχυται	οὐλοχύται	grains d'orge moulus grossièrement qu'on répandait avant le sacrifice sur la tête de la victime et sur l'autel		110
οὐριοστάτης	οὐριοστάτας	adj. m. prospère ou qui fait prospérer		38
οὔτι πη	οὔ τί πη	en aucune manière		17
οὔτι που	οὔ τί που	adv. en rien		12
οὔτι πω	οὔ τί πω	pas encore		10
οὕτω	οὕτως	propr. ainsi, de cette façon / tellement / de même, en corrél. avec ὡς postér. / au sens de αὔτως, comme cela, simplement		121
ὀφίδιον	ὀφείδιον	petit serpent		13
Ὀφρύνειον	Ὀφρύνιον	Ophryneion (auj. p.-ê. Erenköy) v. de Troade,		45
ὀφρύς	ύν, ύα, ῦς	sourcil / fig. / hauteur escarpée, colline ou montagne abrupte, escarpement		75
ὀχεά	ὀχεή	caverne, grotte		15
Ὄχνα	Ὄχνη	Okhna et Okhnè, f.		18
ὀψιγαμίου γραφή	δίκη	action judiciaire pour mariage contracté après l'âge légal		58
Πάγγαιον	Παγγαῖον	Pangæon (auj. Pangéo) mt. de Macédoine avec des mines d'or et d'argent,		71
παγγενής	παγγενεῖ	adv. avec tout le peuple, en foule		34
παγκοίτης	παγκοίτας	adj. m. qui endort toute chose		30
παθογνωμονικός	παθογνωμικός	qui fait reconnaître une maladie		32
παίδειος	παιδεῖος	qui concerne les enfants, qui convient aux enfants		50
παίκτης	παίκτας	joueur		6
παλαιομήτωρ	παλαιομάτωρ	mère antique		12
παλαίτατος	παλαίτερος	sup. et cp. de παλαιός.		23
παλαστή	παλαιστή	creux de la main, paume, d'où longueur de quatre doigts		55
παλαστιαῖος	παλαιστιαῖος	de la mesure d'une παλαστή,		27
Παλικάμπης	Παλικάμπη	Palikampès, h. ou Palikampè, f.		31
παλινηνεμία	παλινηνεμίη	calme renaissant		16
παλινοδέω	παλινοδέομαι	s'élever de série en série, en parl. des nombres,		49
Παλλάδας	Παλλαδᾶς	Palladas, poète de l'Anthologie		31
Παλλαντιάς	Παλλαντίδης	fille, descendant de Pallante		29
πάλλαξ	πάλληξ	jeune homme, jeune fille		24
πανδακέτης	πανδακέτας	adj. m. tout à fait mordant		27
Πανδώρα	Πανδώρη	Pandôra (Pandore) f.		20
πανεργέτης	πανεργέτας	adj. m. qui accomplit tout		26
πανόμοιος	πανομοίϊος	tout à fait semblable		21
πανταγάθιον	παντάγαθον	bon pour tout, sorte d'emplâtre,		32
πανταχῇ	πανταχῆ	(avec idée de lieu) partout, de tous côtés / (avec idée de manière) de toute manière		84
παππάξ	παπαππάξ, παπαπαππάξ	onomatopée pour imiter le bruit d'un vent,		42
παραϐάτις	παραιϐάτις	femme qui se tient sur le char à côté d'un combattant / femme qui suit les moissonneurs		87
παραϐολάδην	παρϐολάδην	de côté / parallèlement		23
παραγίγνομαι	παραγίνομαι	être à côté ou auprès de, être présent à, assister à / venir en aide, assister, secourir, avec double dat. π. μάχῃ τινί, / venir se joindre, survenir / avec un suj. de chose, survenir, échoir en partage à		204
παραγιγνώσκω	παραγινώσκω	apprendre, savoir ou décider à côté		35
παραθαλάσσιος	παραθαλάττιος	qui est sur le bord de la mer, maritime		39
παραιϐασία	ίη	transgression, faute		20
παραινίσσομαι	παραινίττομαι	parler à mots couvert		21
παραιφασία	παραιφασίη	encouragement / action de tromper (la fatigue, la faim, etc.)		61
παρακωχή	παροκωχή	action de fournir		17
παραλλάσσω	παραλλάττω	disposer alternativement, dans un sens et dans un autre / changer de place en passant le long de, d'où / changer, devenir différent / être différent, différer / s'écarter, s'éloigner		182
παραμπυκίζω	παραμπυκίδδω	entourer d'une bandelette		25
παρανεάτη	παρανήτη	l'avant-dernière corde de la lyre		33
παρανύσσω	παρανύττω	piquer de côté		14
παραξυράω	παραξυρέω	raser à côté		12
παραπάσσω1	παραπάττω	saupoudrer çà et là		19
παραπλάσσω	παραπλάττω	transformer / décrire en outre de		33
παραπλήσσω	παραπλήττω	toucher mal d'un instrument à cordes / frapper de démence ; παραπεπληγμένος,		76
